filename,class,planet_label,has_planet,has_activity,flux_mean,flux_std,amplitude,n_points,planet_radius,orbital_period,impact_parameter,flare_amplitude,spot_radius_mean,spot_latitude_mean,spot_lifetime_mean,stellar_rotation_period,tau
0000000087.dat,1,0,0,1,-388.30071758208936,894.8747592802911,7675.550349066205,899517,0.0,0.0,0.0,625.81,4.0,20.0,43.333333333333336,26.38,8.13
0000000088.dat,1,0,0,1,-93.54269719414576,2206.4452017181957,13899.730958991086,899517,0.0,0.0,0.0,774.68,4.433333333333334,20.0,41.0,17.85,9.69
0000000089.dat,1,0,0,1,-148.0216683113874,1129.7130803818027,10624.903450454996,899517,0.0,0.0,0.0,807.55,4.933333333333334,20.0,24.666666666666668,27.61,7.53
0000000090.dat,1,0,0,1,3.7676729218341225,1174.1447361518522,12409.70107265895,899517,0.0,0.0,0.0,1321.72,4.833333333333333,20.0,26.666666666666668,19.72,8.91
0000000091.dat,1,0,0,1,-378.6368823979401,1142.790859773684,8540.931371642542,899517,0.0,0.0,0.0,678.17,4.266666666666667,20.0,26.666666666666668,15.92,4.52
0000000092.dat,1,0,0,1,-717.2473409762052,1140.366429862865,8319.820085762994,899517,0.0,0.0,0.0,1296.78,4.333333333333333,20.0,33.0,15.54,6.36
0000000093.dat,1,0,0,1,-132.96260661717417,838.3182317732891,7617.008368755998,899517,0.0,0.0,0.0,1201.1,4.7,20.0,22.0,17.07,8.53
0000000094.dat,1,0,0,1,-39.21134066977056,722.4703275995856,6029.736706441043,899517,0.0,0.0,0.0,968.38,4.966666666666666,20.0,37.333333333333336,25.61,9.29
0000000095.dat,1,0,0,1,-688.2701529516903,1352.1196023166938,7806.640592998788,899517,0.0,0.0,0.0,937.02,4.866666666666666,20.0,40.0,12.09,9.3
0000000096.dat,1,0,0,1,-588.4142283345175,1248.7230776538072,9049.293892214722,899517,0.0,0.0,0.0,926.57,5.233333333333333,20.0,35.0,26.18,6.72
0000000097.dat,1,0,0,1,-190.04799142116025,874.954116396735,6568.1818969163305,899517,0.0,0.0,0.0,570.1,4.166666666666667,20.0,17.0,9.56,9.16
0000000098.dat,1,0,0,1,-184.1922516777448,1119.2281352152781,10648.224477648026,899517,0.0,0.0,0.0,993.33,3.9000000000000004,20.0,28.333333333333332,16.62,5.75
0000000099.dat,1,0,0,1,-247.38153123357023,1119.3341793023853,10234.916283681048,899517,0.0,0.0,0.0,1185.44,4.5,20.0,44.333333333333336,13.59,6.87
0000000100.dat,1,0,0,1,-225.35576757726957,955.9433090022374,9542.706574260848,899517,0.0,0.0,0.0,1448.24,5.433333333333334,20.0,48.333333333333336,9.01,7.57
0000000101.dat,1,0,0,1,-189.6885551411932,1098.6617370805852,10165.68337743315,899517,0.0,0.0,0.0,1107.62,4.0,20.0,35.666666666666664,21.38,5.76
0000000102.dat,1,0,0,1,-415.7418750751918,1018.0675544648079,8452.007183030393,899517,0.0,0.0,0.0,681.76,4.9,20.0,37.333333333333336,15.75,9.87
0000000103.dat,1,0,0,1,-490.9413566047449,1066.8467261200442,8089.264082938053,899517,0.0,0.0,0.0,1304.27,4.266666666666667,20.0,42.666666666666664,7.93,4.21
0000000104.dat,1,0,0,1,-428.15904654143606,1018.9302671722949,7271.794596540351,899517,0.0,0.0,0.0,757.16,4.9,20.0,29.0,28.68,8.83
0000000105.dat,1,0,0,1,-28.078259346749356,963.1829648300105,8574.509810250282,899517,0.0,0.0,0.0,1112.19,4.6000000000000005,20.0,29.333333333333332,10.46,7.61
0000000106.dat,1,0,0,1,-329.2375326202605,926.5470651734952,7323.135285628923,899517,0.0,0.0,0.0,818.55,5.233333333333333,20.0,50.333333333333336,8.4,7.29
0000000107.dat,1,0,0,1,-250.60559554534427,780.8139632266826,5635.557458036774,899517,0.0,0.0,0.0,887.42,5.1000000000000005,20.0,29.0,24.91,8.92
0000000108.dat,1,0,0,1,-55.59131378344046,947.6821728765741,7046.141434392612,899517,0.0,0.0,0.0,940.96,4.266666666666667,20.0,30.333333333333332,15.54,6.96
0000000109.dat,1,0,0,1,-47.791809332177195,532.3608146088399,4561.096453953602,899517,0.0,0.0,0.0,790.59,3.533333333333333,20.0,32.0,6.68,5.55
0000000110.dat,1,0,0,1,-285.5089383336707,1162.8831396908072,8382.508337825333,899517,0.0,0.0,0.0,770.92,5.0,20.0,24.0,21.37,8.79
0000000111.dat,1,0,0,1,-378.4930445496545,1210.0170216700462,9028.590467206424,899517,0.0,0.0,0.0,537.17,4.666666666666667,20.0,30.666666666666668,28.21,7.66
0000000112.dat,1,0,0,1,-209.4186604722755,1047.1527523796105,7592.322585599207,899517,0.0,0.0,0.0,524.67,4.866666666666666,20.0,38.0,12.69,8.87
0000000113.dat,1,0,0,1,-705.0074181914341,902.6633590239662,5257.269859276029,899517,0.0,0.0,0.0,796.0,4.733333333333333,20.0,49.0,22.84,4.04
0000000114.dat,1,0,0,1,-590.873736103922,1539.476864985377,11245.055204124474,899517,0.0,0.0,0.0,1358.12,4.866666666666666,20.0,41.0,22.12,9.49
0000000115.dat,1,0,0,1,-107.08421440708432,1698.5694032307867,14081.297891673716,899517,0.0,0.0,0.0,1457.41,4.833333333333333,20.0,27.666666666666668,21.29,6.68
0000000116.dat,1,0,0,1,-338.4230734108944,1240.226810617871,9786.942178107187,899517,0.0,0.0,0.0,1047.76,5.0,20.0,26.333333333333332,27.77,7.69
0000000117.dat,1,0,0,1,99.24014463608817,925.9043146159172,8952.042841456538,899517,0.0,0.0,0.0,1359.0,3.4,20.0,37.333333333333336,24.68,6.21
0000000118.dat,1,0,0,1,-88.83961714966318,929.7019617123018,8270.162982772148,899517,0.0,0.0,0.0,868.5,4.266666666666667,20.0,33.666666666666664,21.53,7.93
0000000119.dat,1,0,0,1,-163.36468449423148,1351.3966312853956,8840.507171868983,899517,0.0,0.0,0.0,1150.32,4.566666666666667,20.0,36.333333333333336,17.34,7.27
0000000120.dat,1,0,0,1,-50.57171099947359,559.4725572785771,4736.078144749199,899517,0.0,0.0,0.0,881.87,4.966666666666666,20.0,18.0,7.92,9.43
0000000121.dat,1,0,0,1,-156.2572901278837,1029.952145619562,9767.530114187994,899517,0.0,0.0,0.0,1251.0,4.2,20.0,29.333333333333332,13.48,4.04
0000000122.dat,1,0,0,1,-467.45279158488665,1072.9118286053026,7843.9622578554545,899517,0.0,0.0,0.0,827.34,5.2,20.0,44.666666666666664,15.69,5.26
0000000123.dat,1,0,0,1,-251.48061131730887,935.7144740619491,8267.831405010491,899517,0.0,0.0,0.0,677.34,3.9333333333333336,20.0,26.0,14.68,4.71
0000000124.dat,1,0,0,1,-170.47537361315455,1188.6478619151674,10763.696378295204,899517,0.0,0.0,0.0,658.45,4.633333333333334,20.0,30.0,20.66,9.88
0000000125.dat,1,0,0,1,50.629343623578166,937.2800538319761,9372.459344350409,899517,0.0,0.0,0.0,1387.68,3.866666666666667,20.0,19.666666666666668,10.03,9.19
0000000126.dat,1,0,0,1,-306.4571525788904,1002.7956252601082,7087.031742770608,899517,0.0,0.0,0.0,856.19,5.233333333333333,20.0,29.333333333333332,22.6,8.42
0000000127.dat,1,0,0,1,-714.8505126291013,6310.388258493328,29858.52920876289,899517,0.0,0.0,0.0,974.2,5.066666666666666,20.0,29.0,14.84,5.6
0000000128.dat,1,0,0,1,-125.32133600454038,832.3036250317376,6343.720063870605,899517,0.0,0.0,0.0,653.67,3.6,20.0,22.333333333333332,7.49,5.27
0000000129.dat,1,0,0,1,-1200.2165175359592,1794.3599839006574,13636.616800130498,899517,0.0,0.0,0.0,1112.56,5.166666666666667,20.0,49.0,26.5,6.99
0000000130.dat,1,0,0,1,-509.001343311275,6317.584984599801,28057.414832553863,899517,0.0,0.0,0.0,513.06,4.066666666666666,20.0,27.333333333333332,19.16,9.74
0000000131.dat,1,0,0,1,-479.4523377801507,938.2375254122096,6971.273757040091,899517,0.0,0.0,0.0,589.06,5.433333333333334,20.0,31.666666666666668,22.52,6.33
0000000132.dat,1,0,0,1,-53.03592377309866,801.312781948055,7021.357013376468,899517,0.0,0.0,0.0,1068.24,3.8000000000000003,20.0,25.333333333333332,18.6,8.6
0000000133.dat,1,0,0,1,-240.04044272770642,942.501258820812,6812.440319176558,899517,0.0,0.0,0.0,552.35,4.066666666666666,20.0,28.333333333333332,16.55,7.53
0000000134.dat,1,0,0,1,-303.11449563158567,887.4315379661718,6210.5709939166645,899517,0.0,0.0,0.0,604.85,4.533333333333333,20.0,43.666666666666664,6.4,8.55
0000000135.dat,1,0,0,1,-500.2029697828707,1104.407120405591,9230.983899112653,899517,0.0,0.0,0.0,812.57,3.766666666666667,20.0,30.0,16.43,5.38
0000000136.dat,1,0,0,1,-166.46268282696408,911.3130020396933,8180.81423672778,899517,0.0,0.0,0.0,744.2,4.466666666666667,20.0,32.333333333333336,18.36,8.32
0000000137.dat,1,0,0,1,-385.3636514540288,1170.9035807642053,9283.880630146023,899517,0.0,0.0,0.0,1080.89,5.166666666666667,20.0,27.666666666666668,20.34,8.08
0000000138.dat,1,0,0,1,-184.43289889156281,915.797487036104,7734.1229032377905,899517,0.0,0.0,0.0,554.31,3.8666666666666667,20.0,34.0,27.26,8.27
0000000139.dat,1,0,0,1,-185.1860052179971,756.0310149639977,7043.318107776109,899517,0.0,0.0,0.0,1017.2,4.633333333333334,20.0,28.0,5.77,7.42
0000000140.dat,1,0,0,1,-19.842680800039226,708.4203477186435,6518.697813529741,899517,0.0,0.0,0.0,1440.06,4.3,20.0,51.333333333333336,8.9,4.75
0000000141.dat,1,0,0,1,-2.8785588734881444,968.0764204994098,7970.985197688898,899517,0.0,0.0,0.0,1454.26,4.2,20.0,42.0,8.89,9.38
0000000142.dat,1,0,0,1,-306.22492636977074,1115.850710038715,9184.828958518774,899517,0.0,0.0,0.0,1246.41,4.4,20.0,43.666666666666664,29.49,5.81
0000000143.dat,1,0,0,1,96.93898999080557,1051.7712810147127,9339.75499925597,899517,0.0,0.0,0.0,1324.8,4.033333333333333,20.0,34.666666666666664,20.67,4.95
0000000144.dat,1,0,0,1,-5.975372781362404,1029.3154534060593,7983.685288509587,899517,0.0,0.0,0.0,1108.31,4.7,20.0,22.333333333333332,17.29,5.0
0000000145.dat,1,0,0,1,-530.2742316726694,916.1261559244966,5835.12503630014,899517,0.0,0.0,0.0,1352.82,4.566666666666666,20.0,32.333333333333336,17.84,8.32
0000000146.dat,1,0,0,1,-77.31081975113938,1041.9860831421481,9823.44933909834,899517,0.0,0.0,0.0,1322.39,3.9333333333333336,20.0,26.333333333333332,25.22,4.39
0000000147.dat,1,0,0,1,34.275247662557234,946.2299345246727,8216.423022388393,899517,0.0,0.0,0.0,1444.43,4.5,20.0,32.666666666666664,6.47,9.86
0000000148.dat,1,0,0,1,-122.20084856614014,723.0604751596663,7021.0238282047685,899517,0.0,0.0,0.0,721.12,3.233333333333333,20.0,40.666666666666664,21.56,9.08
0000000149.dat,1,0,0,1,-351.3263270929857,1019.0364195343967,8198.348101248564,899517,0.0,0.0,0.0,1088.69,4.5,20.0,52.666666666666664,25.19,5.35
0000000150.dat,1,0,0,1,-608.8313876143274,1522.1979177101236,10392.607773751057,899517,0.0,0.0,0.0,852.57,5.6000000000000005,20.0,33.333333333333336,27.68,6.0
0000000151.dat,1,0,0,1,-198.47270832434654,945.3614695790293,8500.650501267733,899517,0.0,0.0,0.0,981.76,3.933333333333333,20.0,32.333333333333336,14.4,7.95
0000000152.dat,1,0,0,1,-1288.3003770392866,1255.7976248070145,7290.695447709467,899517,0.0,0.0,0.0,1164.65,5.3,20.0,37.666666666666664,8.68,8.37
0000000153.dat,1,0,0,1,-57.27792076545135,968.457028301372,8439.200050989697,899517,0.0,0.0,0.0,1228.95,4.366666666666666,20.0,29.0,13.52,4.51
0000000154.dat,1,0,0,1,-379.91194612679965,1043.1177659945379,8097.589781748269,899517,0.0,0.0,0.0,1032.57,4.7,20.0,30.666666666666668,14.77,9.46
0000000155.dat,1,0,0,1,-199.77204636972726,1117.926757171844,10281.537577655514,899517,0.0,0.0,0.0,1087.4,4.1000000000000005,20.0,37.0,28.73,9.84
0000000156.dat,1,0,0,1,-54.73663459820503,856.8326879900967,6913.114641874756,899517,0.0,0.0,0.0,702.29,4.0,20.0,27.666666666666668,7.91,8.67
0000000157.dat,1,0,0,1,-104.63489073627662,697.1051180717029,5747.313781897004,899517,0.0,0.0,0.0,644.21,4.133333333333333,20.0,18.333333333333332,11.6,6.85
0000000158.dat,1,0,0,1,-485.83907250018814,1331.4176862484308,8838.645381911778,899517,0.0,0.0,0.0,1048.85,4.533333333333333,20.0,32.0,27.4,6.24
0000000159.dat,1,0,0,1,-561.7456312621033,1132.7710436700352,8128.963544405826,899517,0.0,0.0,0.0,1025.49,4.833333333333333,20.0,39.0,12.8,9.89
0000000160.dat,1,0,0,1,-231.27721485132378,939.6281300120195,7458.402673722242,899517,0.0,0.0,0.0,1026.81,5.333333333333333,20.0,30.0,10.72,8.52
0000000161.dat,1,0,0,1,-337.3686976900729,1008.6594503317614,8036.9919261414225,899517,0.0,0.0,0.0,924.92,5.333333333333333,20.0,58.333333333333336,22.45,6.27
0000000162.dat,1,0,0,1,-40.18176698079049,997.3075071314591,9960.091641513554,899517,0.0,0.0,0.0,1493.03,3.7999999999999994,20.0,40.333333333333336,15.14,5.94
0000000163.dat,1,0,0,1,-890.7834314121419,1322.7793429124395,7447.916723269522,899517,0.0,0.0,0.0,1150.0,4.8999999999999995,20.0,42.333333333333336,19.24,7.06
0000000164.dat,1,0,0,1,-323.104214650434,947.0699990820674,6694.707317186114,899517,0.0,0.0,0.0,554.91,4.5,20.0,44.666666666666664,25.44,7.19
0000000165.dat,1,0,0,1,-101.10821557149241,584.7207457379506,5162.630140571857,899517,0.0,0.0,0.0,528.58,4.5,20.0,33.333333333333336,25.4,9.79
0000000166.dat,1,0,0,1,-280.5129535244804,1185.5290506973733,8777.05229266688,899517,0.0,0.0,0.0,1316.07,5.566666666666666,20.0,33.0,25.65,6.09
0000000167.dat,1,0,0,1,-957.7332810782398,1719.9153067668421,13455.478346130487,899517,0.0,0.0,0.0,1364.36,4.833333333333333,20.0,43.666666666666664,24.73,5.46
0000000168.dat,1,0,0,1,-53.49829456202054,617.5539929543545,6077.096496710534,899517,0.0,0.0,0.0,754.93,4.066666666666667,20.0,33.0,20.04,4.27
0000000169.dat,1,0,0,1,-44.99380437389098,1169.5032941146212,8661.01746302327,899517,0.0,0.0,0.0,1073.53,5.133333333333333,20.0,15.666666666666666,7.15,6.12
0000000170.dat,1,0,0,1,-25.766404308832623,946.1352999791693,7086.671613196483,899517,0.0,0.0,0.0,854.01,4.666666666666667,20.0,30.333333333333332,15.23,4.89
0000000171.dat,1,0,0,1,-278.79028571299165,1220.5081168769107,10725.18867725636,899517,0.0,0.0,0.0,961.26,4.433333333333334,20.0,27.0,28.43,9.18
0000000172.dat,1,0,0,1,-72.87197195545617,996.787929617875,9834.86482532317,899517,0.0,0.0,0.0,1205.71,4.566666666666666,20.0,41.0,6.73,6.25
0000000173.dat,1,0,0,1,92.85366389860555,854.3730720233933,6186.729255632063,899517,0.0,0.0,0.0,1352.67,4.166666666666667,20.0,27.0,14.97,7.67
0000000174.dat,1,0,0,1,-40.04292820701165,1009.3191509397001,9332.78084128919,899517,0.0,0.0,0.0,570.52,3.9000000000000004,20.0,33.0,20.66,7.03
0000000175.dat,1,0,0,1,-8.317263950930649,999.8707291525042,9370.133315356448,899517,0.0,0.0,0.0,1445.19,3.9000000000000004,20.0,38.0,16.49,9.33
0000000176.dat,1,0,0,1,-1044.161834037411,1942.0644897503946,10398.339180131667,899517,0.0,0.0,0.0,828.42,4.6000000000000005,20.0,54.333333333333336,28.84,8.29
0000000177.dat,1,0,0,1,-415.7230162728513,1111.7906061117021,7319.329721754188,899517,0.0,0.0,0.0,830.14,4.033333333333334,20.0,42.666666666666664,28.87,8.42
0000000178.dat,1,0,0,1,-521.4438219148685,888.1413242753732,6703.637379351732,899517,0.0,0.0,0.0,957.51,4.966666666666666,20.0,29.333333333333332,19.89,6.2
0000000179.dat,1,0,0,1,26.623638021914637,831.4543871747076,7768.010870128387,899517,0.0,0.0,0.0,1373.06,3.7999999999999994,20.0,53.666666666666664,17.14,4.33
0000000180.dat,1,0,0,1,-90.6756231812628,901.0886293539343,7998.579400271938,899517,0.0,0.0,0.0,696.42,4.333333333333333,20.0,29.666666666666668,22.04,4.38
0000000181.dat,1,0,0,1,-377.50535323077366,1078.0819720073544,9315.803783499505,899517,0.0,0.0,0.0,954.56,5.1,20.0,42.333333333333336,29.42,4.58
0000000182.dat,1,0,0,1,-176.75065723304286,953.6127628423905,7369.119180065146,899517,0.0,0.0,0.0,913.8,4.866666666666667,20.0,22.666666666666668,7.77,6.2
0000000183.dat,1,0,0,1,-255.40009174657789,917.7691391899134,7110.233593058503,899517,0.0,0.0,0.0,682.97,4.733333333333333,20.0,33.333333333333336,20.82,8.1
0000000184.dat,1,0,0,1,-532.8706456128476,1380.4433609979226,10168.052830293334,899517,0.0,0.0,0.0,1132.48,5.066666666666666,20.0,39.666666666666664,7.11,4.01
0000000185.dat,1,0,0,1,-560.792640074237,1086.6097340097854,8018.6929570174125,899517,0.0,0.0,0.0,1271.16,4.8999999999999995,20.0,31.0,21.2,6.85
0000000186.dat,1,0,0,1,-211.2721502328557,831.0600129168974,7646.343224212384,899517,0.0,0.0,0.0,664.33,3.9333333333333336,20.0,38.0,5.49,8.52
0000000187.dat,1,0,0,1,-124.64282960716707,1036.8227661086096,7977.07102368965,899517,0.0,0.0,0.0,594.52,4.3,20.0,27.333333333333332,29.04,7.68
0000000188.dat,1,0,0,1,-614.9366456938259,1406.3379285209367,9121.244607537654,899517,0.0,0.0,0.0,1274.97,4.433333333333334,20.0,48.0,26.45,4.27
0000000189.dat,1,0,0,1,-202.67688592795636,786.889597314505,5347.961255497381,899517,0.0,0.0,0.0,622.52,3.8333333333333335,20.0,55.0,8.55,5.02
0000000190.dat,1,0,0,1,-509.33550337414374,1358.2286784620132,10071.109759824412,899517,0.0,0.0,0.0,890.06,4.666666666666667,20.0,31.0,9.1,4.4
0000000191.dat,1,0,0,1,-453.9666415036937,706.861621423362,4939.752056362864,899517,0.0,0.0,0.0,617.21,4.033333333333333,20.0,52.666666666666664,22.88,4.65
0000000192.dat,1,0,0,1,-442.23731437999845,1204.0816249426484,9895.161654895732,899517,0.0,0.0,0.0,654.48,4.666666666666667,20.0,40.666666666666664,25.64,4.67
0000000193.dat,1,0,0,1,-211.68283208081513,1313.3934873903463,12301.987210330248,899517,0.0,0.0,0.0,1243.22,4.033333333333334,20.0,18.333333333333332,12.97,6.28
0000000194.dat,1,0,0,1,-53.45318204528832,803.7916005677886,8475.992149861242,899517,0.0,0.0,0.0,1388.85,4.266666666666667,20.0,38.0,21.32,4.68
0000000195.dat,1,0,0,1,-152.40665254134123,938.08612161907,9656.475942434125,899517,0.0,0.0,0.0,1255.92,4.166666666666667,20.0,25.0,11.9,6.82
0000000196.dat,1,0,0,1,-331.1599409131522,891.7167721564439,6890.753910776686,899517,0.0,0.0,0.0,999.36,4.733333333333333,20.0,57.666666666666664,28.64,7.38
0000000197.dat,1,0,0,1,-251.0482503110241,1259.4792239685623,10326.011580895662,899517,0.0,0.0,0.0,1367.82,4.666666666666667,20.0,26.666666666666668,29.94,9.6
0000000198.dat,1,0,0,1,-340.9121110964731,898.8801440818812,6315.5878418958,899517,0.0,0.0,0.0,908.26,4.566666666666666,20.0,40.666666666666664,16.09,8.36
0000000199.dat,1,0,0,1,-89.78570862532116,772.4174634498831,5556.256598703323,899517,0.0,0.0,0.0,595.02,4.466666666666668,20.0,29.666666666666668,29.05,9.38
0000000200.dat,1,0,0,1,-184.46025806693538,1119.5465132662023,9675.389040687784,899517,0.0,0.0,0.0,614.48,4.233333333333333,20.0,37.666666666666664,10.3,5.16
0000000201.dat,1,0,0,1,-386.19630260425765,1237.3894095866258,10322.008673753677,899517,0.0,0.0,0.0,1046.63,5.133333333333333,20.0,37.333333333333336,24.83,9.89
0000000202.dat,1,0,0,1,-23.520665551840082,1005.3313483287192,8137.246372305761,899517,0.0,0.0,0.0,1077.57,4.166666666666667,20.0,34.0,18.7,6.33
0000000203.dat,1,0,0,1,25.833865335065116,2251.657399377415,14869.579372446162,899517,0.0,0.0,0.0,990.39,4.366666666666667,20.0,36.666666666666664,26.56,7.9
0000000204.dat,1,0,0,1,-244.79325854669742,1306.4811595461515,10323.777925111983,899517,0.0,0.0,0.0,1397.39,4.7,20.0,28.0,29.7,8.64
0000000205.dat,1,0,0,1,-293.7912385120916,1271.4834508141228,12370.702933971614,899517,0.0,0.0,0.0,1129.06,4.1000000000000005,20.0,48.333333333333336,17.67,8.83
0000000206.dat,1,0,0,1,172.27831453904582,1001.130176607309,9608.86924352256,899517,0.0,0.0,0.0,1316.14,4.3,20.0,25.333333333333332,9.49,9.37
0000000207.dat,1,0,0,1,-176.92474979171706,653.4871327193912,5812.593518536404,899517,0.0,0.0,0.0,510.3,3.533333333333333,20.0,43.333333333333336,9.12,9.52
0000000208.dat,1,0,0,1,-326.7321215800011,930.9324994848789,7283.200854763144,899517,0.0,0.0,0.0,533.74,5.033333333333333,20.0,32.333333333333336,7.99,4.18
0000000209.dat,1,0,0,1,-138.60860923283082,840.1455414569939,6551.024458488851,899517,0.0,0.0,0.0,1064.0,3.766666666666667,20.0,27.666666666666668,22.49,5.91
0000000210.dat,1,0,0,1,-48.13578548411098,1170.3801480315053,9382.687656230077,899517,0.0,0.0,0.0,1173.86,4.066666666666666,20.0,31.666666666666668,16.42,5.24
0000000211.dat,1,0,0,1,-562.4046242453535,978.8743647174688,5897.365618176846,899517,0.0,0.0,0.0,725.39,4.2,20.0,46.0,17.5,7.65
0000000212.dat,1,0,0,1,-338.9778761781822,953.428907839041,6321.635530823655,899517,0.0,0.0,0.0,576.46,4.133333333333334,20.0,40.666666666666664,22.76,8.57
0000000213.dat,1,0,0,1,-148.27332341098426,1173.6714445935543,8346.943604554297,899517,0.0,0.0,0.0,1404.45,4.8,20.0,27.666666666666668,20.92,5.59
0000000214.dat,1,0,0,1,-9.66660714109565,1099.5804874116031,8423.830829230696,899517,0.0,0.0,0.0,1415.58,4.166666666666667,20.0,25.333333333333332,16.02,7.82
0000000215.dat,1,0,0,1,-228.45273273506584,879.0879244993204,7853.109883317222,899517,0.0,0.0,0.0,537.71,4.7,20.0,40.0,12.49,6.9
0000000216.dat,1,0,0,1,-272.2850261167933,1027.6280128326111,8347.957875792164,899517,0.0,0.0,0.0,906.52,3.733333333333333,20.0,37.0,17.03,4.16
0000000217.dat,1,0,0,1,-1167.4249597448063,1663.786564191321,10578.139402743625,899517,0.0,0.0,0.0,1429.89,5.166666666666667,20.0,43.333333333333336,5.19,7.52
0000000218.dat,1,0,0,1,-54.170517777686854,1061.2351441288783,10675.562887178909,899517,0.0,0.0,0.0,1278.18,4.133333333333334,20.0,27.333333333333332,23.33,6.89
0000000219.dat,1,0,0,1,-193.28447696345637,1056.5295879585983,10238.942411575612,899517,0.0,0.0,0.0,550.13,3.5,20.0,33.666666666666664,18.67,9.01
0000000220.dat,1,0,0,1,-278.83282371362,1210.0973687878309,11081.566961586515,899517,0.0,0.0,0.0,810.81,4.466666666666667,20.0,24.0,27.1,4.72
0000000221.dat,1,0,0,1,-77.47280311723088,727.3795409514221,6348.17173790408,899517,0.0,0.0,0.0,1035.78,4.266666666666667,20.0,22.0,27.14,8.56
0000000222.dat,1,0,0,1,-229.05028119664178,1024.1133306255401,8930.831873067216,899517,0.0,0.0,0.0,1218.89,4.333333333333333,20.0,40.666666666666664,19.01,4.69
0000000223.dat,1,0,0,1,-536.1711077533224,1230.9009587815196,9407.831375344413,899517,0.0,0.0,0.0,1396.52,5.1000000000000005,20.0,26.0,27.47,8.48
0000000224.dat,1,0,0,1,-241.677101661879,979.0530357206369,6996.0684828507765,899517,0.0,0.0,0.0,984.42,4.466666666666666,20.0,39.333333333333336,24.42,7.31
0000000225.dat,1,0,0,1,-360.44083718972087,1028.175202649363,8504.746075578772,899517,0.0,0.0,0.0,969.36,4.3,20.0,35.333333333333336,21.18,4.61
0000000226.dat,1,0,0,1,-224.31470853002187,897.8589429224355,6827.782736414971,899517,0.0,0.0,0.0,1013.04,4.866666666666667,20.0,35.333333333333336,13.06,7.39
0000000227.dat,1,0,0,1,-55.68033209630037,813.9632638372884,8025.668367720945,899517,0.0,0.0,0.0,932.05,4.6000000000000005,20.0,26.666666666666668,17.33,7.15
0000000228.dat,1,0,0,1,-458.80400336802694,910.279290830968,5773.338264425008,899517,0.0,0.0,0.0,705.38,4.866666666666667,20.0,27.333333333333332,10.99,8.15
0000000229.dat,1,0,0,1,-497.18705219165093,1189.9522333676684,9847.732740934996,899517,0.0,0.0,0.0,740.95,5.7,20.0,28.333333333333332,7.37,5.83
0000000230.dat,1,0,0,1,-26.259134642821913,1537.711735149448,11205.475539082254,899517,0.0,0.0,0.0,798.4,4.199999999999999,20.0,17.333333333333332,28.44,4.31
0000000231.dat,1,0,0,1,-116.56604882130682,1094.8057565884399,9090.775924314019,899517,0.0,0.0,0.0,1094.17,4.6,20.0,34.333333333333336,13.29,5.48
0000000232.dat,1,0,0,1,-259.6123581406502,1164.6104839790876,9666.31353222687,899517,0.0,0.0,0.0,737.83,4.3,20.0,50.333333333333336,24.86,9.24
0000000233.dat,1,0,0,1,-296.2413571342807,1328.2361447135447,13020.979267736719,899517,0.0,0.0,0.0,1250.91,4.766666666666667,20.0,33.666666666666664,23.98,5.08
0000000234.dat,1,0,0,1,-100.81806776961335,624.872500539194,5166.258249204996,899517,0.0,0.0,0.0,709.46,3.9000000000000004,20.0,28.0,11.93,6.28
0000000235.dat,1,0,0,1,-165.5124122841549,1103.0871459358625,11158.970881431858,899517,0.0,0.0,0.0,825.86,4.433333333333334,20.0,36.333333333333336,24.92,7.82
0000000236.dat,1,0,0,1,-330.4528144620459,952.5579293079984,7712.921748653942,899517,0.0,0.0,0.0,614.83,4.8,20.0,36.0,27.59,4.5
0000000237.dat,1,0,0,1,-481.6909530880507,1427.2955912282503,10184.252646836821,899517,0.0,0.0,0.0,1021.79,4.7,20.0,23.333333333333332,27.76,4.52
0000000238.dat,1,0,0,1,-287.112681497294,837.5570828977292,6645.928862225278,899517,0.0,0.0,0.0,1405.72,4.7,20.0,45.666666666666664,19.39,6.14
0000000239.dat,1,0,0,1,-19.216664129632303,1645.7228368905162,14591.267565957107,899517,0.0,0.0,0.0,1464.45,4.6000000000000005,20.0,33.333333333333336,10.84,5.18
0000000240.dat,1,0,0,1,117.99494303318993,972.8713892211346,10373.388060682946,899517,0.0,0.0,0.0,1491.13,4.1000000000000005,20.0,25.666666666666668,8.64,7.9
0000000241.dat,1,0,0,1,112.25607147435801,664.3391411738438,6466.607842871685,899517,0.0,0.0,0.0,1057.2,3.6,20.0,26.666666666666668,19.63,8.32
0000000242.dat,1,0,0,1,-147.50922954849085,1004.9945840997904,9100.20609877104,899517,0.0,0.0,0.0,928.51,4.733333333333333,20.0,32.666666666666664,23.48,6.1
0000000243.dat,1,0,0,1,-101.02826458985365,1178.5435314389174,11451.825051495813,899517,0.0,0.0,0.0,1130.85,5.233333333333333,20.0,19.666666666666668,22.87,5.45
0000000244.dat,1,0,0,1,-76.03966605090503,1671.0386192878811,13038.700198312607,899517,0.0,0.0,0.0,1423.77,4.033333333333333,20.0,37.333333333333336,29.29,7.61
0000000245.dat,1,0,0,1,-177.17331906740114,849.1247976940798,7080.423806584301,899517,0.0,0.0,0.0,819.95,4.5,20.0,20.0,7.4,4.75
0000000246.dat,1,0,0,1,-195.26687839696945,1115.5834783834766,10770.66904703275,899517,0.0,0.0,0.0,1063.05,4.833333333333333,20.0,29.0,7.76,4.36
